"사용일자","노선번호","노선명","표준버스정류장ID","버스정류장ARS번호","역명","승차총승객수","하차총승객수","등록일자"
"20171114","151","151번(우이동~중앙대)","108000031","09119","서울영어마을수유캠프국립재활원입구","57","455","20171117"
"20171114","151","151번(우이동~중앙대)","108000029","09117","인수중학교","90","318","20171117"
"20171114","151","151번(우이동~중앙대)","108000027","09115","인수동백운교회입구","108","267","20171117"
"20171114","151","151번(우이동~중앙대)","108000025","09113","국립419묘지삼거리.윤극영가옥","50","127","20171117"
"20171114","151","151번(우이동~중앙대)","108000190","09278","우이동주민센터입구","19","88","20171117"
"20171114","151","151번(우이동~중앙대)","108000021","09109","국립4.19민주묘지입구사거리","16","119","20171117"
"20171114","151","151번(우이동~중앙대)","109000135","10221","덕성여대입구","9","141","20171117"
"20171114","151","151번(우이동~중앙대)","109000134","10219","서라벌중학교.우이동대우아파트","3","127","20171117"
"20171114","151","151번(우이동~중앙대)","109000133","10218","북서울교회","3","71","20171117"
"20171114","151","151번(우이동~중앙대)","109000236","10325","동아운수앞","2","52","20171117"
"20171114","151","151번(우이동~중앙대)","108000016","09104","우이동성원아파트","0","37","20171117"
"20171114","151","151번(우이동~중앙대)","108000202","09297","우이동도선사입구","0","41","20171117"
"20171114","151","151번(우이동~중앙대)","108000014","09102","우이동도선사입구","105","0","20171117"
"20171114","151","151번(우이동~중앙대)","108000015","09103","우이동성원아파트","93","2","20171117"
"20171114","151","151번(우이동~중앙대)","108000017","09105","진성빌라사거리","145","10","20171117"
"20171114","151","151번(우이동~중앙대)","108000018","09106","서라벌중학교.우이동대우아파트","241","15","20171117"
"20171114","151","151번(우이동~중앙대)","108000019","09107","덕성여대솔밭근린공원","218","16","20171117"
"20171114","151","151번(우이동~중앙대)","108000020","09108","국립4.19민주묘지입구사거리","64","34","20171117"
"20171114","151","151번(우이동~중앙대)","108000022","09110","국립4.19민주묘지입구사거리","100","52","20171117"
"20171114","151","151번(우이동~중앙대)","108000024","09112","국립419묘지삼거리.윤극영가옥","208","108","20171117"
"20171114","151","151번(우이동~중앙대)","108000026","09114","인수동백운교회입구","424","134","20171117"
"20171114","151","151번(우이동~중앙대)","108000028","09116","인수중학교","412","71","20171117"
"20171114","151","151번(우이동~중앙대)","108000030","09118","서울영어마을수유캠프국립재활원입구","425","77","20171117"
"20171114","151","151번(우이동~중앙대)","108000042","09130","우이초등학교후문","224","51","20171117"
"20171114","151","151번(우이동~중앙대)","108000044","09132","인수동청수탕입구","374","54","20171117"
"20171114","151","151번(우이동~중앙대)","108000175","09263","한신대학교","207","57","20171117"
"20171114","151","151번(우이동~중앙대)","108000049","09137","화계사입구.한신대학교대학원","295","97","20171117"
"20171114","151","151번(우이동~중앙대)","108000051","09139","수유동삼양탕앞","110","50","20171117"
"20171114","151","151번(우이동~중앙대)","108000053","09141","화계사입구사거리","114","78","20171117"
"20171114","151","151번(우이동~중앙대)","108000055","09143","강북노인종합복지관","226","55","20171117"
"20171114","151","151번(우이동~중앙대)","108000057","09145","신일병원","175","327","20171117"
"20171114","151","151번(우이동~중앙대)","108000005","09005","수유시장.성신여대미아캠퍼스앞","477","508","20171117"
"20171114","151","151번(우이동~중앙대)","108000007","09007","미아역.신일중고","201","287","20171117"
"20171114","151","151번(우이동~중앙대)","108000009","09009","도봉세무서.성북시장","236","301","20171117"
"20171114","151","151번(우이동~중앙대)","108000011","09011","미아사거리역","478","506","20171117"
"20171114","151","151번(우이동~중앙대)","107000001","08001","월곡뉴타운","222","176","20171117"
"20171114","151","151번(우이동~중앙대)","107000003","08003","길음뉴타운","340","189","20171117"
"20171114","151","151번(우이동~중앙대)","107000005","08005","미아리고개.미아리예술극장","246","211","20171117"
"20171114","151","151번(우이동~중앙대)","107000007","08007","돈암사거리.성신여대입구","313","307","20171117"
"20171114","151","151번(우이동~중앙대)","107000009","08009","삼선교.한성대학교","363","206","20171117"
"20171114","151","151번(우이동~중앙대)","100000005","01005","혜화동로터리","186","174","20171117"
"20171114","151","151번(우이동~중앙대)","100000003","01003","명륜3가.성대입구","367","170","20171117"
"20171114","151","151번(우이동~중앙대)","100000002","01002","창경궁.서울대학교병원","307","162","20171117"
"20171114","151","151번(우이동~중앙대)","100000076","01172","창덕궁","317","608","20171117"
"20171114","151","151번(우이동~중앙대)","100000369","01295","안국역.종로경찰서.인사동","423","528","20171117"
"20171114","151","151번(우이동~중앙대)","100000106","01202","조계사","628","562","20171117"
"20171114","151","151번(우이동~중앙대)","101000141","02246","을지로입구역.광교","144","602","20171117"
"20171114","151","151번(우이동~중앙대)","101000041","02140","롯데백화점","467","803","20171117"
"20171114","151","151번(우이동~중앙대)","101000032","02127","북창동.남대문시장","236","291","20171117"
"20171114","151","151번(우이동~중앙대)","101000008","02008","숭례문","132","232","20171117"
"20171114","151","151번(우이동~중앙대)","101000004","02004","서울역버스환승센터","406","271","20171117"
"20171114","151","151번(우이동~중앙대)","102000012","03012","갈월동","134","131","20171117"
"20171114","151","151번(우이동~중앙대)","102000010","03010","숙대입구역","271","236","20171117"
"20171114","151","151번(우이동~중앙대)","102000008","03008","삼각지역","401","112","20171117"
"20171114","151","151번(우이동~중앙대)","102000006","03006","KT용산지사","82","124","20171117"
"20171114","151","151번(우이동~중앙대)","102000004","03004","신용산역","524","247","20171117"
"20171114","151","151번(우이동~중앙대)","102000002","03002","한강대교북단.LG유플러스","174","195","20171117"
"20171114","151","151번(우이동~중앙대)","102000247","03340","노들섬","13","21","20171117"
"20171114","151","151번(우이동~중앙대)","119000290","20247","노들역앞","32","129","20171117"
"20171114","151","151번(우이동~중앙대)","119000030","20123","흑석동효사정앞","32","178","20171117"
"20171114","151","151번(우이동~중앙대)","119000032","20125","흑석역.흑석동빗물펌프장","225","720","20171117"
"20171114","151","151번(우이동~중앙대)","119000101","20194","중앙대학교","2674","1382","20171117"
"20171114","151","151번(우이동~중앙대)","119000031","20124","흑석동효사정앞","192","41","20171117"
"20171114","151","151번(우이동~중앙대)","102000248","03341","노들섬","6","45","20171117"
"20171114","151","151번(우이동~중앙대)","102000001","03001","한강대교북단.LG유플러스","308","315","20171117"
"20171114","151","151번(우이동~중앙대)","102000003","03003","신용산역","170","468","20171117"
"20171114","151","151번(우이동~중앙대)","102000005","03005","KT용산지사","107","183","20171117"
"20171114","151","151번(우이동~중앙대)","102000007","03007","삼각지역","159","454","20171117"
"20171114","151","151번(우이동~중앙대)","102000009","03009","숙대입구역","337","447","20171117"
"20171114","151","151번(우이동~중앙대)","102000011","03011","갈월동","160","150","20171117"
"20171114","151","151번(우이동~중앙대)","101000007","02007","서울역버스환승센터","327","300","20171117"
"20171114","151","151번(우이동~중앙대)","101000114","02219","남대문시장앞","451","376","20171117"
"20171114","151","151번(우이동~중앙대)","101000043","02142","롯데영프라자","685","362","20171117"
"20171114","151","151번(우이동~중앙대)","101000040","02139","우리은행종로지점","543","273","20171117"
"20171114","151","151번(우이동~중앙대)","100000105","01201","조계사","649","359","20171117"
"20171114","151","151번(우이동~중앙대)","100000104","01200","안국역.종로경찰서.인사동","632","330","20171117"
"20171113","151","151번(우이동~중앙대)","108000045","09133","인수동청수탕입구","59","366","20171116"
"20171113","151","151번(우이동~중앙대)","108000043","09131","우이초등학교후문","38","155","20171116"
"20171113","151","151번(우이동~중앙대)","108000031","09119","서울영어마을수유캠프국립재활원입구","65","444","20171116"
"20171113","151","151번(우이동~중앙대)","108000029","09117","인수중학교","98","314","20171116"
"20171113","151","151번(우이동~중앙대)","108000027","09115","인수동백운교회입구","113","266","20171116"
"20171113","151","151번(우이동~중앙대)","108000025","09113","국립419묘지삼거리.윤극영가옥","52","112","20171116"
"20171113","151","151번(우이동~중앙대)","108000190","09278","우이동주민센터입구","23","84","20171116"
"20171113","151","151번(우이동~중앙대)","108000021","09109","국립4.19민주묘지입구사거리","18","108","20171116"
"20171113","151","151번(우이동~중앙대)","109000135","10221","덕성여대입구","15","144","20171116"
"20171113","151","151번(우이동~중앙대)","109000134","10219","서라벌중학교.우이동대우아파트","12","133","20171116"
"20171113","151","151번(우이동~중앙대)","109000133","10218","북서울교회","0","64","20171116"
"20171113","151","151번(우이동~중앙대)","109000236","10325","동아운수앞","0","48","20171116"
"20171113","151","151번(우이동~중앙대)","108000016","09104","우이동성원아파트","0","50","20171116"
"20171113","151","151번(우이동~중앙대)","108000202","09297","우이동도선사입구","0","45","20171116"
"20171113","151","151번(우이동~중앙대)","108000014","09102","우이동도선사입구","96","0","20171116"
"20171113","151","151번(우이동~중앙대)","108000015","09103","우이동성원아파트","71","1","20171116"
"20171113","151","151번(우이동~중앙대)","108000017","09105","진성빌라사거리","132","2","20171116"
"20171113","151","151번(우이동~중앙대)","108000018","09106","서라벌중학교.우이동대우아파트","199","12","20171116"
"20171113","151","151번(우이동~중앙대)","108000019","09107","덕성여대솔밭근린공원","201","9","20171116"
"20171113","151","151번(우이동~중앙대)","108000020","09108","국립4.19민주묘지입구사거리","75","26","20171116"
"20171113","151","151번(우이동~중앙대)","108000022","09110","국립4.19민주묘지입구사거리","97","50","20171116"
"20171113","151","151번(우이동~중앙대)","108000024","09112","국립419묘지삼거리.윤극영가옥","190","107","20171116"
"20171113","151","151번(우이동~중앙대)","108000026","09114","인수동백운교회입구","449","127","20171116"
"20171113","151","151번(우이동~중앙대)","108000028","09116","인수중학교","386","77","20171116"
"20171113","151","151번(우이동~중앙대)","108000030","09118","서울영어마을수유캠프국립재활원입구","413","53","20171116"
"20171113","151","151번(우이동~중앙대)","108000042","09130","우이초등학교후문","250","43","20171116"
"20171113","151","151번(우이동~중앙대)","108000044","09132","인수동청수탕입구","406","46","20171116"
"20171113","151","151번(우이동~중앙대)","108000175","09263","한신대학교","231","58","20171116"
"20171113","151","151번(우이동~중앙대)","108000049","09137","화계사입구.한신대학교대학원","328","90","20171116"
"20171113","151","151번(우이동~중앙대)","108000051","09139","수유동삼양탕앞","124","61","20171116"
"20171113","151","151번(우이동~중앙대)","119000290","20247","노들역앞","36","148","20171116"
"20171113","151","151번(우이동~중앙대)","108000053","09141","화계사입구사거리","127","78","20171116"
"20171113","151","151번(우이동~중앙대)","108000055","09143","강북노인종합복지관","240","70","20171116"
"20171113","151","151번(우이동~중앙대)","108000057","09145","신일병원","166","328","20171116"
"20171113","151","151번(우이동~중앙대)","108000005","09005","수유시장.성신여대미아캠퍼스앞","472","541","20171116"
"20171113","151","151번(우이동~중앙대)","108000007","09007","미아역.신일중고","208","344","20171116"
"20171113","151","151번(우이동~중앙대)","108000009","09009","도봉세무서.성북시장","236","285","20171116"
"20171113","151","151번(우이동~중앙대)","108000011","09011","미아사거리역","463","579","20171116"
"20171113","151","151번(우이동~중앙대)","107000001","08001","월곡뉴타운","216","172","20171116"
"20171113","151","151번(우이동~중앙대)","107000003","08003","길음뉴타운","352","200","20171116"
"20171113","151","151번(우이동~중앙대)","107000005","08005","미아리고개.미아리예술극장","261","182","20171116"
"20171113","151","151번(우이동~중앙대)","107000007","08007","돈암사거리.성신여대입구","291","282","20171116"
"20171113","151","151번(우이동~중앙대)","107000009","08009","삼선교.한성대학교","294","236","20171116"
"20171113","151","151번(우이동~중앙대)","100000005","01005","혜화동로터리","161","157","20171116"
"20171113","151","151번(우이동~중앙대)","100000003","01003","명륜3가.성대입구","337","161","20171116"
"20171113","151","151번(우이동~중앙대)","100000002","01002","창경궁.서울대학교병원","307","175","20171116"
"20171113","151","151번(우이동~중앙대)","100000076","01172","창덕궁","263","534","20171116"
"20171113","151","151번(우이동~중앙대)","100000369","01295","안국역.종로경찰서.인사동","291","505","20171116"
"20171113","151","151번(우이동~중앙대)","100000106","01202","조계사","527","517","20171116"
"20171113","151","151번(우이동~중앙대)","101000141","02246","을지로입구역.광교","156","537","20171116"
"20171113","151","151번(우이동~중앙대)","101000041","02140","롯데백화점","455","662","20171116"
"20171113","151","151번(우이동~중앙대)","101000032","02127","북창동.남대문시장","219","298","20171116"
"20171113","151","151번(우이동~중앙대)","101000008","02008","숭례문","114","197","20171116"
"20171113","151","151번(우이동~중앙대)","101000004","02004","서울역버스환승센터","357","262","20171116"
"20171113","151","151번(우이동~중앙대)","102000012","03012","갈월동","111","133","20171116"
"20171113","151","151번(우이동~중앙대)","102000010","03010","숙대입구역","254","199","20171116"
"20171113","151","151번(우이동~중앙대)","102000008","03008","삼각지역","391","141","20171116"
"20171113","151","151번(우이동~중앙대)","102000006","03006","KT용산지사","74","113","20171116"
"20171113","151","151번(우이동~중앙대)","102000004","03004","신용산역","485","224","20171116"
"20171113","151","151번(우이동~중앙대)","102000002","03002","한강대교북단.LG유플러스","156","162","20171116"
"20171113","151","151번(우이동~중앙대)","102000247","03340","노들섬","15","29","20171116"
"20171113","151","151번(우이동~중앙대)","119000030","20123","흑석동효사정앞","34","175","20171116"
"20171113","151","151번(우이동~중앙대)","119000032","20125","흑석역.흑석동빗물펌프장","228","645","20171116"
"20171113","151","151번(우이동~중앙대)","119000101","20194","중앙대학교","2567","1269","20171116"
"20171113","151","151번(우이동~중앙대)","119000031","20124","흑석동효사정앞","207","56","20171116"
"20171113","151","151번(우이동~중앙대)","102000248","03341","노들섬","11","40","20171116"
"20171113","151","151번(우이동~중앙대)","102000001","03001","한강대교북단.LG유플러스","337","307","20171116"
"20171113","151","151번(우이동~중앙대)","102000003","03003","신용산역","139","502","20171116"
"20171113","151","151번(우이동~중앙대)","102000005","03005","KT용산지사","135","190","20171116"
"20171113","151","151번(우이동~중앙대)","102000007","03007","삼각지역","173","444","20171116"
"20171113","151","151번(우이동~중앙대)","102000009","03009","숙대입구역","286","411","20171116"
"20171113","151","151번(우이동~중앙대)","102000011","03011","갈월동","157","124","20171116"
"20171113","151","151번(우이동~중앙대)","101000007","02007","서울역버스환승센터","289","317","20171116"
"20171113","151","151번(우이동~중앙대)","101000114","02219","남대문시장앞","420","329","20171116"
"20171113","151","151번(우이동~중앙대)","101000043","02142","롯데영프라자","498","344","20171116"
"20171113","151","151번(우이동~중앙대)","101000040","02139","우리은행종로지점","446","238","20171116"
"20171113","151","151번(우이동~중앙대)","100000105","01201","조계사","643","281","20171116"
"20171113","151","151번(우이동~중앙대)","100000104","01200","안국역.종로경찰서.인사동","604","310","20171116"
"20171113","151","151번(우이동~중앙대)","100000103","01199","창덕궁","405","199","20171116"
"20171113","151","151번(우이동~중앙대)","100000128","01224","창경궁","228","398","20171116"
"20171113","151","151번(우이동~중앙대)","100000131","01227","명륜동2가.성균관대입구","367","389","20171116"
"20171113","151","151번(우이동~중앙대)","107000010","08010","삼선교.한성대학교","380","542","20171116"
"20171113","151","151번(우이동~중앙대)","107000008","08008","돈암사거리.성신여대입구","420","475","20171116"
"20171113","151","151번(우이동~중앙대)","107000006","08006","미아리고개.미아리예술극장","137","316","20171116"
"20171113","151","151번(우이동~중앙대)","107000004","08004","길음뉴타운","282","344","20171116"
"20171113","151","151번(우이동~중앙대)","107000002","08002","월곡뉴타운","114","258","20171116"
"20171113","151","151번(우이동~중앙대)","108000012","09012","미아사거리역","695","596","20171116"
"20171113","151","151번(우이동~중앙대)","108000010","09010","도봉세무서.성북시장","152","253","20171116"
"20171113","151","151번(우이동~중앙대)","108000008","09008","미아역.신일중고","377","243","20171116"
"20171113","151","151번(우이동~중앙대)","108000006","09006","수유시장.성신여대미아캠퍼스앞","637","295","20171116"
"20171113","151","151번(우이동~중앙대)","108000056","09144","신일병원","100","345","20171116"
"20171113","151","151번(우이동~중앙대)","108000054","09142","강북노인종합복지관","51","190","20171116"
"20171113","151","151번(우이동~중앙대)","108000052","09140","화계사입구사거리","88","172","20171116"
"20171113","151","151번(우이동~중앙대)","108000050","09138","수유동삼양탕앞","40","191","20171116"
"20171113","151","151번(우이동~중앙대)","108000048","09136","화계사입구.한신대학교대학원","111","302","20171116"
"20171112","151","151번(우이동~중앙대)","108000028","09116","인수중학교","224","36","20171115"
"20171112","151","151번(우이동~중앙대)","108000030","09118","서울영어마을수유캠프국립재활원입구","195","47","20171115"
"20171112","151","151번(우이동~중앙대)","108000042","09130","우이초등학교후문","149","50","20171115"
"20171112","151","151번(우이동~중앙대)","108000044","09132","인수동청수탕입구","287","41","20171115"
"20171112","151","151번(우이동~중앙대)","108000175","09263","한신대학교","151","28","20171115"
"20171112","151","151번(우이동~중앙대)","108000049","09137","화계사입구.한신대학교대학원","240","50","20171115"
"20171112","151","151번(우이동~중앙대)","108000051","09139","수유동삼양탕앞","60","31","20171115"
"20171112","151","151번(우이동~중앙대)","108000053","09141","화계사입구사거리","90","52","20171115"
"20171112","151","151번(우이동~중앙대)","108000055","09143","강북노인종합복지관","125","31","20171115"
"20171112","151","151번(우이동~중앙대)","108000057","09145","신일병원","114","184","20171115"
"20171112","151","151번(우이동~중앙대)","108000005","09005","수유시장.성신여대미아캠퍼스앞","301","300","20171115"
"20171112","151","151번(우이동~중앙대)","108000007","09007","미아역.신일중고","168","153","20171115"
"20171112","151","151번(우이동~중앙대)","108000009","09009","도봉세무서.성북시장","132","194","20171115"
"20171112","151","151번(우이동~중앙대)","108000011","09011","미아사거리역","323","469","20171115"
